id,crop_id,plate_id,spacing_id,population_id,speed_value,result
AAB1639,9b9962df,8ef3ff0a,83c4fc28,AB054,10 km/h,Si
AAB1640,9b9962df,8ef3ff0a,83c4fc28,AB054,"10,5 km/h",Si
AAB1641,9b9962df,8ef3ff0a,83c4fc28,AB054,11 km/h,Si
AAB1642,9b9962df,8ef3ff0a,83c4fc28,AB054,"11,5 km/h",Si
AAB1643,9b9962df,8ef3ff0a,83c4fc28,AB054,12 km/h,Si
AAB1644,9b9962df,8ef3ff0a,83c4fc28,AB054,"12,5 km/h",Si
AAB1645,9b9962df,8ef3ff0a,83c4fc28,AB054,13 km/h,Si
AAB1646,9b9962df,8ef3ff0a,83c4fc28,AB054,"13,5 km/h",Si
AAB1647,9b9962df,8ef3ff0a,83c4fc28,AB054,14 km/h,Si
AAB1648,9b9962df,8ef3ff0a,83c4fc28,AB054,"14,5 km/h",Si
AAB1649,9b9962df,8ef3ff0a,83c4fc28,AB054,15 km/h,Si
AAB1650,9b9962df,8ef3ff0a,83c4fc28,AB055,"0,5  km/h",No (Suba la velocidad)
AAB1651,9b9962df,8ef3ff0a,83c4fc28,AB055,1 km/h,No (Suba la velocidad)
AAB1652,9b9962df,8ef3ff0a,83c4fc28,AB055,"1,5 km/h",No (Suba la velocidad)
AAB1653,9b9962df,8ef3ff0a,83c4fc28,AB055,2 km/h,No (Suba la velocidad)
AAB1654D,9b9962df,8ef3ff0a,83c4fc28,AB055,"2,3 km/h",Si (Velocidad Minima)
AAB1654,9b9962df,8ef3ff0a,83c4fc28,AB055,"2,5 km/h",Si 
AAB1655,9b9962df,8ef3ff0a,83c4fc28,AB055,3 km/h,Si 
AAB1656,9b9962df,8ef3ff0a,83c4fc28,AB055,"3,5 km/h",Si 
AAB1657,9b9962df,8ef3ff0a,83c4fc28,AB055,4 km/h,Si 
AAB1658,9b9962df,8ef3ff0a,83c4fc28,AB055,"4,5 km/h",Si 
AAB1659,9b9962df,8ef3ff0a,83c4fc28,AB055,5 km/h,Si 
AAB1660,9b9962df,8ef3ff0a,83c4fc28,AB055,"5,5 km/h",Si 
AAB1661,9b9962df,8ef3ff0a,83c4fc28,AB055,6 km/h,Si 
AAB1662,9b9962df,8ef3ff0a,83c4fc28,AB055,"6,5 km/h",Si 
AAB1663,9b9962df,8ef3ff0a,83c4fc28,AB055,7 km/h,Si 
AAB1664,9b9962df,8ef3ff0a,83c4fc28,AB055,"7,5 km/h",Si 
AAB1665,9b9962df,8ef3ff0a,83c4fc28,AB055,8 km/h,Si 
AAB1666,9b9962df,8ef3ff0a,83c4fc28,AB055,"8,5 km/h",Si 
AAB1667,9b9962df,8ef3ff0a,83c4fc28,AB055,9 km/h,Si 
AAB1668,9b9962df,8ef3ff0a,83c4fc28,AB055,"9,5 km/h",Si 
AAB1669,9b9962df,8ef3ff0a,83c4fc28,AB055,10 km/h,Si 
AAB1670,9b9962df,8ef3ff0a,83c4fc28,AB055,"10,5 km/h",Si 
AAB1671,9b9962df,8ef3ff0a,83c4fc28,AB055,11 km/h,Si 
AAB1672,9b9962df,8ef3ff0a,83c4fc28,AB055,"11,5 km/h",Si 
AAB1673,9b9962df,8ef3ff0a,83c4fc28,AB055,12 km/h,Si 
AAB1674,9b9962df,8ef3ff0a,83c4fc28,AB055,"12,5 km/h",Si 
AAB1675,9b9962df,8ef3ff0a,83c4fc28,AB055,13 km/h,Si 
AAB1676,9b9962df,8ef3ff0a,83c4fc28,AB055,"13,5 km/h",Si 
AAB1677,9b9962df,8ef3ff0a,83c4fc28,AB055,14 km/h,Si 
AAB1678,9b9962df,8ef3ff0a,83c4fc28,AB055,"14,5 km/h",Si (Velocidad Maxima)
AAB1679,9b9962df,8ef3ff0a,83c4fc28,AB055,15 km/h,No (Baje la velocidad)
AAB1680,9b9962df,8ef3ff0a,83c4fc28,AB056,"0,5  km/h",No (Suba la velocidad)
AAB1681,9b9962df,8ef3ff0a,83c4fc28,AB056,1 km/h,No (Suba la velocidad)
AAB1682,9b9962df,8ef3ff0a,83c4fc28,AB056,"1,5 km/h",No (Suba la velocidad)
AAB1683,9b9962df,8ef3ff0a,83c4fc28,AB056,2 km/h,Si (Velocidad Minima)
AAB1684,9b9962df,8ef3ff0a,83c4fc28,AB056,"2,5 km/h",Si
AAB1685,9b9962df,8ef3ff0a,83c4fc28,AB056,3 km/h,Si
AAB1686,9b9962df,8ef3ff0a,83c4fc28,AB056,"3,5 km/h",Si
AAB1687,9b9962df,8ef3ff0a,83c4fc28,AB056,4 km/h,Si
AAB1688,9b9962df,8ef3ff0a,83c4fc28,AB056,"4,5 km/h",Si
AAB1689,9b9962df,8ef3ff0a,83c4fc28,AB056,5 km/h,Si
AAB1690,9b9962df,8ef3ff0a,83c4fc28,AB056,"5,5 km/h",Si
AAB1691,9b9962df,8ef3ff0a,83c4fc28,AB056,6 km/h,Si
AAB1692,9b9962df,8ef3ff0a,83c4fc28,AB056,"6,5 km/h",Si
AAB1693,9b9962df,8ef3ff0a,83c4fc28,AB056,7 km/h,Si
AAB1694,9b9962df,8ef3ff0a,83c4fc28,AB056,"7,5 km/h",Si
AAB1695,9b9962df,8ef3ff0a,83c4fc28,AB056,8 km/h,Si
AAB1696,9b9962df,8ef3ff0a,83c4fc28,AB056,"8,5 km/h",Si
AAB1697,9b9962df,8ef3ff0a,83c4fc28,AB056,9 km/h,Si
AAB1698,9b9962df,8ef3ff0a,83c4fc28,AB056,"9,5 km/h",Si
AAB1699,9b9962df,8ef3ff0a,83c4fc28,AB056,10 km/h,Si
AAB1700,9b9962df,8ef3ff0a,83c4fc28,AB056,"10,5 km/h",Si
AAB1701,9b9962df,8ef3ff0a,83c4fc28,AB056,11 km/h,Si
AAB1702,9b9962df,8ef3ff0a,83c4fc28,AB056,"11,5 km/h",Si
AAB1703,9b9962df,8ef3ff0a,83c4fc28,AB056,12 km/h,Si
AAB1704,9b9962df,8ef3ff0a,83c4fc28,AB056,"12,5 km/h",Si
AAB1705,9b9962df,8ef3ff0a,83c4fc28,AB056,13 km/h,Si (Velocidad Maxima)
AAB1706,9b9962df,8ef3ff0a,83c4fc28,AB056,"13,5 km/h",No (Baje la velocidad)
AAB1707,9b9962df,8ef3ff0a,83c4fc28,AB056,14 km/h,No (Baje la velocidad)
AAB1708,9b9962df,8ef3ff0a,83c4fc28,AB056,"14,5 km/h",No (Baje la velocidad)
AAB1709,9b9962df,8ef3ff0a,83c4fc28,AB056,15 km/h,No (Baje la velocidad)
AAB1710,9b9962df,8ef3ff0a,83c4fc28,AB057,"0,5  km/h",No (Suba la velocidad)
AAB1711,9b9962df,8ef3ff0a,83c4fc28,AB057,1 km/h,No (Suba la velocidad)
AAB1712,9b9962df,8ef3ff0a,83c4fc28,AB057,"1,5 km/h",No (Suba la velocidad)
AAB1713s,9b9962df,8ef3ff0a,83c4fc28,AB057,"1,7 km/h",Si (Velocidad Minima)
AAB1713,9b9962df,8ef3ff0a,83c4fc28,AB057,2 km/h,Si
AAB1714,9b9962df,8ef3ff0a,83c4fc28,AB057,"2,5 km/h",Si
AAB1715,9b9962df,8ef3ff0a,83c4fc28,AB057,3 km/h,Si
AAB1716,9b9962df,8ef3ff0a,83c4fc28,AB057,"3,5 km/h",Si
AAB1717,9b9962df,8ef3ff0a,83c4fc28,AB057,4 km/h,Si
AAB1718,9b9962df,8ef3ff0a,83c4fc28,AB057,"4,5 km/h",Si
AAB1719,9b9962df,8ef3ff0a,83c4fc28,AB057,5 km/h,Si
AAB1720,9b9962df,8ef3ff0a,83c4fc28,AB057,"5,5 km/h",Si
AAB1721,9b9962df,8ef3ff0a,83c4fc28,AB057,6 km/h,Si
AAB1722,9b9962df,8ef3ff0a,83c4fc28,AB057,"6,5 km/h",Si
AAB1723,9b9962df,8ef3ff0a,83c4fc28,AB057,7 km/h,Si
AAB1724,9b9962df,8ef3ff0a,83c4fc28,AB057,"7,5 km/h",Si
AAB1725,9b9962df,8ef3ff0a,83c4fc28,AB057,8 km/h,Si
AAB1726,9b9962df,8ef3ff0a,83c4fc28,AB057,"8,5 km/h",Si
AAB1727,9b9962df,8ef3ff0a,83c4fc28,AB057,9 km/h,Si
AAB1728,9b9962df,8ef3ff0a,83c4fc28,AB057,"9,5 km/h",Si
AAB1729,9b9962df,8ef3ff0a,83c4fc28,AB057,10 km/h,Si
AAB1730,9b9962df,8ef3ff0a,83c4fc28,AB057,"10,5 km/h",Si
AAB1731,9b9962df,8ef3ff0a,83c4fc28,AB057,11 km/h,Si
AAB1732,9b9962df,8ef3ff0a,83c4fc28,AB057,"11,5 km/h",Si (Velocidad Maxima)
AAB1733,9b9962df,8ef3ff0a,83c4fc28,AB057,12 km/h,No (Baje la velocidad)
AAB1734,9b9962df,8ef3ff0a,83c4fc28,AB057,"12,5 km/h",No (Baje la velocidad)
AAB1735,9b9962df,8ef3ff0a,83c4fc28,AB057,13 km/h,No (Baje la velocidad)
AAB1736,9b9962df,8ef3ff0a,83c4fc28,AB057,"13,5 km/h",No (Baje la velocidad)
AAB1737,9b9962df,8ef3ff0a,83c4fc28,AB057,14 km/h,No (Baje la velocidad)
AAB1738,9b9962df,8ef3ff0a,83c4fc28,AB057,"14,5 km/h",No (Baje la velocidad)
AAB1739,9b9962df,8ef3ff0a,83c4fc28,AB057,15 km/h,No (Baje la velocidad)
AAB1740,9b9962df,8ef3ff0a,83c4fc28,AB058,"0,5  km/h",No (Suba la velocidad)
AAB1741,9b9962df,8ef3ff0a,83c4fc28,AB058,1 km/h,No (Suba la velocidad)
AAB1742,9b9962df,8ef3ff0a,83c4fc28,AB058,"1,5 km/h",Si (Velocidad Minima)
AAB1743,9b9962df,8ef3ff0a,83c4fc28,AB058,2 km/h,Si
AAB1744,9b9962df,8ef3ff0a,83c4fc28,AB058,"2,5 km/h",Si
AAB1745,9b9962df,8ef3ff0a,83c4fc28,AB058,3 km/h,Si
AAB1746,9b9962df,8ef3ff0a,83c4fc28,AB058,"3,5 km/h",Si
AAB1747,9b9962df,8ef3ff0a,83c4fc28,AB058,4 km/h,Si
AAB1748,9b9962df,8ef3ff0a,83c4fc28,AB058,"4,5 km/h",Si
AAB1749,9b9962df,8ef3ff0a,83c4fc28,AB058,5 km/h,Si
AAB1750,9b9962df,8ef3ff0a,83c4fc28,AB058,"5,5 km/h",Si
AAB1751,9b9962df,8ef3ff0a,83c4fc28,AB058,6 km/h,Si
AAB1752,9b9962df,8ef3ff0a,83c4fc28,AB058,"6,5 km/h",Si
AAB1753,9b9962df,8ef3ff0a,83c4fc28,AB058,7 km/h,Si
AAB1754,9b9962df,8ef3ff0a,83c4fc28,AB058,"7,5 km/h",Si
AAB1755,9b9962df,8ef3ff0a,83c4fc28,AB058,8 km/h,Si
AAB1756,9b9962df,8ef3ff0a,83c4fc28,AB058,"8,5 km/h",Si
AAB1757,9b9962df,8ef3ff0a,83c4fc28,AB058,9 km/h,Si
AAB1758,9b9962df,8ef3ff0a,83c4fc28,AB058,"9,5 km/h",Si
AAB1759,9b9962df,8ef3ff0a,83c4fc28,AB058,10 km/h,Si
AAB1760,9b9962df,8ef3ff0a,83c4fc28,AB058,"10,5 km/h",Si (Velocidad Maxima)
AAB1761,9b9962df,8ef3ff0a,83c4fc28,AB058,11 km/h,No (Baje la velocidad)
AAB1762,9b9962df,8ef3ff0a,83c4fc28,AB058,"11,5 km/h",No (Baje la velocidad)
AAB1763,9b9962df,8ef3ff0a,83c4fc28,AB058,12 km/h,No (Baje la velocidad)
AAB1764,9b9962df,8ef3ff0a,83c4fc28,AB058,"12,5 km/h",No (Baje la velocidad)
AAB1765,9b9962df,8ef3ff0a,83c4fc28,AB058,13 km/h,No (Baje la velocidad)
AAB1766,9b9962df,8ef3ff0a,83c4fc28,AB058,"13,5 km/h",No (Baje la velocidad)
AAB1767,9b9962df,8ef3ff0a,83c4fc28,AB058,14 km/h,No (Baje la velocidad)
AAB1768,9b9962df,8ef3ff0a,83c4fc28,AB058,"14,5 km/h",No (Baje la velocidad)
AAB1769,9b9962df,8ef3ff0a,83c4fc28,AB058,15 km/h,No (Baje la velocidad)
AAB1770,9b9962df,8ef3ff0a,83c4fc28,AB059,"0,5  km/h",No (Suba la velocidad)
AAB1771,9b9962df,8ef3ff0a,83c4fc28,AB059,1 km/h,No (Suba la velocidad)
AAB1772,9b9962df,8ef3ff0a,83c4fc28,AB059,"1,5 km/h",Si (Velocidad Minima)
AAB1773,9b9962df,8ef3ff0a,83c4fc28,AB059,2 km/h,Si
AAB1774,9b9962df,8ef3ff0a,83c4fc28,AB059,"2,5 km/h",Si
AAB1775,9b9962df,8ef3ff0a,83c4fc28,AB059,3 km/h,Si
AAB1776,9b9962df,8ef3ff0a,83c4fc28,AB059,"3,5 km/h",Si
AAB1777,9b9962df,8ef3ff0a,83c4fc28,AB059,4 km/h,Si
AAB1778,9b9962df,8ef3ff0a,83c4fc28,AB059,"4,5 km/h",Si
AAB1779,9b9962df,8ef3ff0a,83c4fc28,AB059,5 km/h,Si
AAB1780,9b9962df,8ef3ff0a,83c4fc28,AB059,"5,5 km/h",Si
AAB1781,9b9962df,8ef3ff0a,83c4fc28,AB059,6 km/h,Si
AAB1782,9b9962df,8ef3ff0a,83c4fc28,AB059,"6,5 km/h",Si
AAB1783,9b9962df,8ef3ff0a,83c4fc28,AB059,7 km/h,Si
AAB1784,9b9962df,8ef3ff0a,83c4fc28,AB059,"7,5 km/h",Si
AAB1785,9b9962df,8ef3ff0a,83c4fc28,AB059,8 km/h,Si
AAB1786,9b9962df,8ef3ff0a,83c4fc28,AB059,"8,5 km/h",Si
AAB1787,9b9962df,8ef3ff0a,83c4fc28,AB059,9 km/h,Si
AAB1788,9b9962df,8ef3ff0a,83c4fc28,AB059,"9,5 km/h",Si (velocidad Maxima)
AAB1789,9b9962df,8ef3ff0a,83c4fc28,AB059,10 km/h,No (Baje la velocidad)
AAB1790,9b9962df,8ef3ff0a,83c4fc28,AB059,"10,5 km/h",No (Baje la velocidad)
AAB1791,9b9962df,8ef3ff0a,83c4fc28,AB059,11 km/h,No (Baje la velocidad)
AAB1792,9b9962df,8ef3ff0a,83c4fc28,AB059,"11,5 km/h",No (Baje la velocidad)
AAB1793,9b9962df,8ef3ff0a,83c4fc28,AB059,12 km/h,No (Baje la velocidad)
AAB1794,9b9962df,8ef3ff0a,83c4fc28,AB059,"12,5 km/h",No (Baje la velocidad)
AAB1795,9b9962df,8ef3ff0a,83c4fc28,AB059,13 km/h,No (Baje la velocidad)
AAB1796,9b9962df,8ef3ff0a,83c4fc28,AB059,"13,5 km/h",No (Baje la velocidad)
AAB1797,9b9962df,8ef3ff0a,83c4fc28,AB059,14 km/h,No (Baje la velocidad)
AAB1798,9b9962df,8ef3ff0a,83c4fc28,AB059,"14,5 km/h",No (Baje la velocidad)
AAB1799,9b9962df,8ef3ff0a,83c4fc28,AB059,15 km/h,No (Baje la velocidad)
AAB1800,9b9962df,8ef3ff0a,83c4fc28,AB060,"0,5  km/h",No (Suba la velocidad)
AAB1801,9b9962df,8ef3ff0a,83c4fc28,AB060,1 km/h,No (Suba la velocidad)
AAB1802,9b9962df,8ef3ff0a,83c4fc28,AB060,"1,5 km/h",Si (Velocidad Minima)
AAB1803,9b9962df,8ef3ff0a,83c4fc28,AB060,2 km/h,Si
AAB1804,9b9962df,8ef3ff0a,83c4fc28,AB060,"2,5 km/h",Si
AAB1805,9b9962df,8ef3ff0a,83c4fc28,AB060,3 km/h,Si
AAB1806,9b9962df,8ef3ff0a,83c4fc28,AB060,"3,5 km/h",Si
AAB1807,9b9962df,8ef3ff0a,83c4fc28,AB060,4 km/h,Si
AAB1808,9b9962df,8ef3ff0a,83c4fc28,AB060,"4,5 km/h",Si
AAB1809,9b9962df,8ef3ff0a,83c4fc28,AB060,5 km/h,Si
AAB1810,9b9962df,8ef3ff0a,83c4fc28,AB060,"5,5 km/h",Si
AAB1811,9b9962df,8ef3ff0a,83c4fc28,AB060,6 km/h,Si
AAB1812,9b9962df,8ef3ff0a,83c4fc28,AB060,"6,5 km/h",Si
AAB1813,9b9962df,8ef3ff0a,83c4fc28,AB060,7 km/h,Si
AAB1814,9b9962df,8ef3ff0a,83c4fc28,AB060,"7,5 km/h",Si
AAB1815,9b9962df,8ef3ff0a,83c4fc28,AB060,8 km/h,Si
AAB1816,9b9962df,8ef3ff0a,83c4fc28,AB060,"8,5 km/h",Si
AAB1817,9b9962df,8ef3ff0a,83c4fc28,AB060,9 km/h,Si (Velocidad Maxima)
AAB1818,9b9962df,8ef3ff0a,83c4fc28,AB060,"9,5 km/h",No (Baje la velocidad)
AAB1819,9b9962df,8ef3ff0a,83c4fc28,AB060,10 km/h,No (Baje la velocidad)
AAB1820,9b9962df,8ef3ff0a,83c4fc28,AB060,"10,5 km/h",No (Baje la velocidad)
AAB1821,9b9962df,8ef3ff0a,83c4fc28,AB060,11 km/h,No (Baje la velocidad)
AAB1822,9b9962df,8ef3ff0a,83c4fc28,AB060,"11,5 km/h",No (Baje la velocidad)
AAB1823,9b9962df,8ef3ff0a,83c4fc28,AB060,12 km/h,No (Baje la velocidad)
AAB1824,9b9962df,8ef3ff0a,83c4fc28,AB060,"12,5 km/h",No (Baje la velocidad)
AAB1825,9b9962df,8ef3ff0a,83c4fc28,AB060,13 km/h,No (Baje la velocidad)
AAB1826,9b9962df,8ef3ff0a,83c4fc28,AB060,"13,5 km/h",No (Baje la velocidad)
AAB1827,9b9962df,8ef3ff0a,83c4fc28,AB060,14 km/h,No (Baje la velocidad)
AAB1828,9b9962df,8ef3ff0a,83c4fc28,AB060,"14,5 km/h",No (Baje la velocidad)
AAB1829,9b9962df,8ef3ff0a,83c4fc28,AB060,15 km/h,No (Baje la velocidad)
AAB1830,9b9962df,8ef3ff0a,83c4fc28,AB061,"0,5  km/h",No (Suba la velocidad)
AAB1831,9b9962df,8ef3ff0a,83c4fc28,AB061,1 km/h,No (Suba la velocidad)
AAB1832A,9b9962df,8ef3ff0a,83c4fc28,AB061,"1,3 km/h",Si (Velocidad Minima)
AAB1832,9b9962df,8ef3ff0a,83c4fc28,AB061,"1,5 km/h",Si
AAB1833,9b9962df,8ef3ff0a,83c4fc28,AB061,2 km/h,Si
AAB1834,9b9962df,8ef3ff0a,83c4fc28,AB061,"2,5 km/h",Si
AAB1835,9b9962df,8ef3ff0a,83c4fc28,AB061,3 km/h,Si
AAB1836,9b9962df,8ef3ff0a,83c4fc28,AB061,"3,5 km/h",Si
AAB1837,9b9962df,8ef3ff0a,83c4fc28,AB061,4 km/h,Si
AAB1838,9b9962df,8ef3ff0a,83c4fc28,AB061,"4,5 km/h",Si
AAB1839,9b9962df,8ef3ff0a,83c4fc28,AB061,5 km/h,Si
AAB1840,9b9962df,8ef3ff0a,83c4fc28,AB061,"5,5 km/h",Si
AAB1841,9b9962df,8ef3ff0a,83c4fc28,AB061,6 km/h,Si
AAB1842,9b9962df,8ef3ff0a,83c4fc28,AB061,"6,5 km/h",Si
AAB1843,9b9962df,8ef3ff0a,83c4fc28,AB061,7 km/h,Si
AAB1844,9b9962df,8ef3ff0a,83c4fc28,AB061,"7,5 km/h",Si
AAB1845,9b9962df,8ef3ff0a,83c4fc28,AB061,8 km/h,Si
AAB1846S,9b9962df,8ef3ff0a,83c4fc28,AB061,"8,2 km/h",Si (Velocidad Maxima)
AAB1846,9b9962df,8ef3ff0a,83c4fc28,AB061,"8,5 km/h",No (Baje la velocidad)
AAB1847,9b9962df,8ef3ff0a,83c4fc28,AB061,9 km/h,No (Baje la velocidad)
AAB1848,9b9962df,8ef3ff0a,83c4fc28,AB061,"9,5 km/h",No (Baje la velocidad)
AAB1849,9b9962df,8ef3ff0a,83c4fc28,AB061,10 km/h,No (Baje la velocidad)
AAB1850,9b9962df,8ef3ff0a,83c4fc28,AB061,"10,5 km/h",No (Baje la velocidad)
AAB1851,9b9962df,8ef3ff0a,83c4fc28,AB061,11 km/h,No (Baje la velocidad)
AAB1852,9b9962df,8ef3ff0a,83c4fc28,AB061,"11,5 km/h",No (Baje la velocidad)
AAB1853,9b9962df,8ef3ff0a,83c4fc28,AB061,12 km/h,No (Baje la velocidad)
AAB1854,9b9962df,8ef3ff0a,83c4fc28,AB061,"12,5 km/h",No (Baje la velocidad)
AAB1855,9b9962df,8ef3ff0a,83c4fc28,AB061,13 km/h,No (Baje la velocidad)
AAB1856,9b9962df,8ef3ff0a,83c4fc28,AB061,"13,5 km/h",No (Baje la velocidad)
AAB1857,9b9962df,8ef3ff0a,83c4fc28,AB061,14 km/h,No (Baje la velocidad)
AAB1858,9b9962df,8ef3ff0a,83c4fc28,AB061,"14,5 km/h",No (Baje la velocidad)
AAB1859,9b9962df,8ef3ff0a,83c4fc28,AB061,15 km/h,No (Baje la velocidad)
AAB1860,9b9962df,8ef3ff0a,83c4fc28,AB062,"0,5  km/h",No (Suba la velocidad)
AAB1861,9b9962df,8ef3ff0a,83c4fc28,AB062,1 km/h,No (Suba la velocidad)
AAB1861D,9b9962df,8ef3ff0a,83c4fc28,AB062,"1,2 km/h",Si (Velocidad Minima)
AAB1862,9b9962df,8ef3ff0a,83c4fc28,AB062,"1,5 km/h",Si
AAB1863,9b9962df,8ef3ff0a,83c4fc28,AB062,2 km/h,Si
AAB1864,9b9962df,8ef3ff0a,83c4fc28,AB062,"2,5 km/h",Si
AAB1865,9b9962df,8ef3ff0a,83c4fc28,AB062,3 km/h,Si
AAB1866,9b9962df,8ef3ff0a,83c4fc28,AB062,"3,5 km/h",Si
AAB1867,9b9962df,8ef3ff0a,83c4fc28,AB062,4 km/h,Si
AAB1868,9b9962df,8ef3ff0a,83c4fc28,AB062,"4,5 km/h",Si
AAB1869,9b9962df,8ef3ff0a,83c4fc28,AB062,5 km/h,Si
AAB1870,9b9962df,8ef3ff0a,83c4fc28,AB062,"5,5 km/h",Si
AAB1871,9b9962df,8ef3ff0a,83c4fc28,AB062,6 km/h,Si
AAB1872,9b9962df,8ef3ff0a,83c4fc28,AB062,"6,5 km/h",Si
AAB1873,9b9962df,8ef3ff0a,83c4fc28,AB062,7 km/h,Si
AAB1874,9b9962df,8ef3ff0a,83c4fc28,AB062,"7,5 km/h",Si (Velocidad Maxima)
AAB1875,9b9962df,8ef3ff0a,83c4fc28,AB062,8 km/h,No (Baje la velocidad)
AAB1876,9b9962df,8ef3ff0a,83c4fc28,AB062,"8,5 km/h",No (Baje la velocidad)
AAB1877,9b9962df,8ef3ff0a,83c4fc28,AB062,9 km/h,No (Baje la velocidad)
AAB1878,9b9962df,8ef3ff0a,83c4fc28,AB062,"9,5 km/h",No (Baje la velocidad)
AAB1879,9b9962df,8ef3ff0a,83c4fc28,AB062,10 km/h,No (Baje la velocidad)
AAB1880,9b9962df,8ef3ff0a,83c4fc28,AB062,"10,5 km/h",No (Baje la velocidad)
AAB1881,9b9962df,8ef3ff0a,83c4fc28,AB062,11 km/h,No (Baje la velocidad)
AAB1882,9b9962df,8ef3ff0a,83c4fc28,AB062,"11,5 km/h",No (Baje la velocidad)
AAB1883,9b9962df,8ef3ff0a,83c4fc28,AB062,12 km/h,No (Baje la velocidad)
AAB1884,9b9962df,8ef3ff0a,83c4fc28,AB062,"12,5 km/h",No (Baje la velocidad)
AAB1885,9b9962df,8ef3ff0a,83c4fc28,AB062,13 km/h,No (Baje la velocidad)
AAB1886,9b9962df,8ef3ff0a,83c4fc28,AB062,"13,5 km/h",No (Baje la velocidad)
AAB1887,9b9962df,8ef3ff0a,83c4fc28,AB062,14 km/h,No (Baje la velocidad)
AAB1888,9b9962df,8ef3ff0a,83c4fc28,AB062,"14,5 km/h",No (Baje la velocidad)
AAB1889,9b9962df,8ef3ff0a,83c4fc28,AB062,15 km/h,No (Baje la velocidad)
AAB1890,9b9962df,8ef3ff0a,83c4fc28,AB063,"0,5  km/h",No (Suba la velocidad)
AAB1891,9b9962df,8ef3ff0a,83c4fc28,AB063,1 km/h,No (Suba la velocidad)
AAB1891a,9b9962df,8ef3ff0a,83c4fc28,AB063,"1,2 km/h",Si (Velocidad Minima)
AAB1892,9b9962df,8ef3ff0a,83c4fc28,AB063,"1,5 km/h",Si
AAB1893,9b9962df,8ef3ff0a,83c4fc28,AB063,2 km/h,Si
AAB1894,9b9962df,8ef3ff0a,83c4fc28,AB063,"2,5 km/h",Si
AAB1895,9b9962df,8ef3ff0a,83c4fc28,AB063,3 km/h,Si
AAB1896,9b9962df,8ef3ff0a,83c4fc28,AB063,"3,5 km/h",Si
AAB1897,9b9962df,8ef3ff0a,83c4fc28,AB063,4 km/h,Si
AAB1898,9b9962df,8ef3ff0a,83c4fc28,AB063,"4,5 km/h",Si
AAB1899,9b9962df,8ef3ff0a,83c4fc28,AB063,5 km/h,Si
AAB1900,9b9962df,8ef3ff0a,83c4fc28,AB063,"5,5 km/h",Si
AAB1901,9b9962df,8ef3ff0a,83c4fc28,AB063,6 km/h,Si
AAB1902,9b9962df,8ef3ff0a,83c4fc28,AB063,"6,5 km/h",Si
AAB1903,9b9962df,8ef3ff0a,83c4fc28,AB063,7 km/h,Si
AAB1903s,9b9962df,8ef3ff0a,83c4fc28,AB063,"7,2 km/h",Si (Velocidad Maxima)
AAB1904,9b9962df,8ef3ff0a,83c4fc28,AB063,"7,5 km/h",No (Baje la velocidad)
AAB1905,9b9962df,8ef3ff0a,83c4fc28,AB063,8 km/h,No (Baje la velocidad)
AAB1906,9b9962df,8ef3ff0a,83c4fc28,AB063,"8,5 km/h",No (Baje la velocidad)
AAB1907,9b9962df,8ef3ff0a,83c4fc28,AB063,9 km/h,No (Baje la velocidad)
AAB1908,9b9962df,8ef3ff0a,83c4fc28,AB063,"9,5 km/h",No (Baje la velocidad)
AAB1909,9b9962df,8ef3ff0a,83c4fc28,AB063,10 km/h,No (Baje la velocidad)
AAB1910,9b9962df,8ef3ff0a,83c4fc28,AB063,"10,5 km/h",No (Baje la velocidad)
AAB1911,9b9962df,8ef3ff0a,83c4fc28,AB063,11 km/h,No (Baje la velocidad)
AAB1912,9b9962df,8ef3ff0a,83c4fc28,AB063,"11,5 km/h",No (Baje la velocidad)
AAB1913,9b9962df,8ef3ff0a,83c4fc28,AB063,12 km/h,No (Baje la velocidad)
AAB1914,9b9962df,8ef3ff0a,83c4fc28,AB063,"12,5 km/h",No (Baje la velocidad)
AAB1915,9b9962df,8ef3ff0a,83c4fc28,AB063,13 km/h,No (Baje la velocidad)
AAB1916,9b9962df,8ef3ff0a,83c4fc28,AB063,"13,5 km/h",No (Baje la velocidad)
AAB1917,9b9962df,8ef3ff0a,83c4fc28,AB063,14 km/h,No (Baje la velocidad)
AAB1918,9b9962df,8ef3ff0a,83c4fc28,AB063,"14,5 km/h",No (Baje la velocidad)
AAB1919,9b9962df,8ef3ff0a,83c4fc28,AB063,15 km/h,No (Baje la velocidad)
AAB1920,9b9962df,8ef3ff0a,1fd9342d,AB064,"0,5  km/h",No (Suba la velocidad)
AAB1921,9b9962df,8ef3ff0a,1fd9342d,AB064,1 km/h,No (Suba la velocidad)
AAB1922,9b9962df,8ef3ff0a,1fd9342d,AB064,"1,5 km/h",No (Suba la velocidad)
AAB1923,9b9962df,8ef3ff0a,1fd9342d,AB064,2 km/h,No (Suba la velocidad)
AAB1924,9b9962df,8ef3ff0a,1fd9342d,AB064,"2,5 km/h",No (Suba la velocidad)
AAB1925,9b9962df,8ef3ff0a,1fd9342d,AB064,3 km/h,No (Suba la velocidad)
AAB1926,9b9962df,8ef3ff0a,1fd9342d,AB064,"3,5 km/h",No (Suba la velocidad)
AAB1927,9b9962df,8ef3ff0a,1fd9342d,AB064,4 km/h,No (Suba la velocidad)
AAB1928,9b9962df,8ef3ff0a,1fd9342d,AB064,"4,5 km/h",No (Suba la velocidad)
